Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","064","Bhutan","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","84734","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","71761","Emissions intensity","0113","Rice","2014","2014","kg CO2eq/kg product","0.9396","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","723113","Emissions (CO2eq) (AR5)","0113","Rice","2014","2014","kilotonnes","71.996","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","5510","Production","0113","Rice","2014","2014","tonnes","76621","A","Official figure"
"EI","Emissions intensities","064","Bhutan","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","29.9358","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","135.0103","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","4510","I","Imputed value"
"EI","Emissions intensities","064","Bhutan","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","1.4876","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","313.814","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","210953","I","Imputed value"
"EI","Emissions intensities","064","Bhutan","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","57.3724","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","11.4171","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","199","I","Imputed value"
"EI","Emissions intensities","064","Bhutan","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2014","2014","kg CO2eq/kg product","44.7139","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2014","2014","kilotonnes","0.4919","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","5510","Production","21112","Meat of buffalo, fresh or chilled","2014","2014","tonnes","11","I","Imputed value"
"EI","Emissions intensities","064","Bhutan","71761","Emissions intensity","02212","Raw milk of buffalo","2014","2014","kg CO2eq/kg product","1.8905","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2014","2014","kilotonnes","0.5898","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","5510","Production","02212","Raw milk of buffalo","2014","2014","tonnes","312","I","Imputed value"
"EI","Emissions intensities","064","Bhutan","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","43.7315","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","2.3615","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","54","I","Imputed value"
"EI","Emissions intensities","064","Bhutan","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.5935","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","0.346","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","583","I","Imputed value"
"EI","Emissions intensities","064","Bhutan","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","1.6275","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","2.246","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","1380","I","Imputed value"
"EI","Emissions intensities","064","Bhutan","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","2.7763","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","1.6963","E","Estimated value"
"EI","Emissions intensities","064","Bhutan","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","611","I","Imputed value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.0931","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","176.5555","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","1896854","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","71761","Emissions intensity","0113","Rice","2014","2014","kg CO2eq/kg product","0.8267","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","723113","Emissions (CO2eq) (AR5)","0113","Rice","2014","2014","kilotonnes","400.1604","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","5510","Production","0113","Rice","2014","2014","tonnes","484057","A","Official figure"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","76.544","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","17195.6926","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","224651","A","Official figure"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","0.9268","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","504.5975","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","544475","A","Official figure"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","71.1197","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","401.7555","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","5649","A","Official figure"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","71761","Emissions intensity","02292","Raw milk of goats","2014","2014","kg CO2eq/kg product","3.5873","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2014","2014","kilotonnes","103.1219","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","5510","Production","02292","Raw milk of goats","2014","2014","tonnes","28746","A","Official figure"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","104.1803","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","1326.7362","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","12735","A","Official figure"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","71761","Emissions intensity","02291","Raw milk of sheep","2014","2014","kg CO2eq/kg product","7.8468","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","723113","Emissions (CO2eq) (AR5)","02291","Raw milk of sheep","2014","2014","kilotonnes","266.7921","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","5510","Production","02291","Raw milk of sheep","2014","2014","tonnes","34000","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","1.7866","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","663.3709","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","371298","A","Official figure"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","1.194","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","90.9545","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","76179","T","Unofficial figure"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","6.4477","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","594.2744","E","Estimated value"
"EI","Emissions intensities","068","Bolivia (Plurinational State of)","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","92168","A","Official figure"
"EI","Emissions intensities","070","Bosnia and Herzegovina","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.3783","E","Estimated value"
"EI","Emissions intensities","070","Bosnia and Herzegovina","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","396.548","E","Estimated value"
"EI","Emissions intensities","070","Bosnia and Herzegovina","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","1048249","E","Estimated value"
"EI","Emissions intensities","070","Bosnia and Herzegovina","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","37.8589","E","Estimated value"
"EI","Emissions intensities","070","Bosnia and Herzegovina","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","432.689","E","Estimated value"
"EI","Emissions intensities","070","Bosnia and Herzegovina","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","11429","A","Official figure"
"EI","Emissions intensities","070","Bosnia and Herzegovina","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","1.6784","E","Estimated value"
"EI","Emissions intensities","070","Bosnia and Herzegovina","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","1151.0855","E","Estimated value"
"EI","Emissions intensities","070","Bosnia and Herzegovina","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","685830","A","Official figure"
"EI","Emissions intensities","070","Bosnia and Herzegovina","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","162.2266","E","Estimated value"
